# ----------------------------------------------
# --- Station Static MIB Initialization File ---
# ----------------------------------------------
# 2013 Oct 31 by J. Dowell
#  -- Swapped the ARX_ANT/DP1_ANT values for stand #259 (LEDA Outrigger #3) 
#     with #203.
#  -- Swapped the ARX_ANT/DP1_ANT values for stand #257 (LEDA Outrigger #1)
#     with #198.
#  -- The FEE installed Stand #9 *may* be bad.
# 2013 Aug 15 by J. Dowell
#  -- Marked stand #86 as suspect (promoted from bad).
#  -- Swapped the ARX_ANT/DP1_ANT values for stands #257 and #260 
#     since they are swapped at the site.
# 2013 Mar 10 by J. Dowell
#  -- Updated the pointing correction terms
# 2013 Mar 06 by J. Dowell
#  -- Looks like there was a mixup in the prevous version with the lengths of
#     the LEDA outrigger cables.  This corrects that.
# 2013 Mar 05 by J. Dowell
#  -- Updated the stretch factors to take into account the LEDA64 spitter
# 2013 Feb 28 by J. Dowell
#  -- Looks like there was a bug in the LSL common.stations.Cable model with
#     regards to the calculation of the dispersive delay.  Updated the values 
#     for the five outrigger cable lengths.
#  -- Applied a new calibration solution using self-cal. on TBW data
#  -- Zeroed out the pointing correction
# 2013 Jan 23 by J. Dowell
#  -- Removed the extra ARB_ANT lines that filled out the last half of ARX 
#     board #33
# 2013 Jan 22 by J. Dowell
#  -- Added back in the LEDA-32 antennas
#  -- Added in LEDA outriggers #1 (stand #257), #2 (stand #260), and #3 (stand #259)
#  -- Replaced Stand #25 with LEDA outrigger #5
#  -- Updated the RPD and SEP cable names for the outriggers
#  -- Updated the PDU port mappings to be consistent with the July 2012 
#     reorganization e-mail from J. Craig
# 2012 Oct 24 by J. Dowell
#  -- Incorporated the latest info. on the status of good dipoles;  removed 12
# 2012 Sep 24 by J. Dowell
#  -- Updated the "PC_" values with the results of the new pointing correction
# 2012 Aug 29 by J. Dowell
#  -- Updated the "PC_" values with the results of the new pointing correction
# 2012 Aug 06 by J. Dowell
#  -- Set the "PC_" values to something that works for CygA
#  -- Updated the ARB_ID listings for the ARX board swaps
#  -- Updated the ANT_STAT listsings for antennas that have no signal and/or 
#     calibration
# 2012 July 02 by S. Ellingson 
#  -- Added "PC_" (pointing correction) keywords, set to defaults
#  -- Updated FORMAT_VERSION to 7
# 2012 May 16 by J. Dowell
#
# Search "FIXME" for things that need work

FORMAT_VERSION 7
STATION_ID VL
GEO_N   +34.070 # N Lat [deg]
ARB_PORT[7] 2
ARB_RACK[8] 1
ARB_PORT[8] 2
ARB_RACK[9] 1
ARB_PORT[9] 2
ARB_RACK[10] 1
ARB_PORT[10] 2
ARB_RACK[11] 1
ARB_PORT[11] 2
ARB_RACK[12] 1
ARB_PORT[12] 2
ARB_RACK[13] 1
ARB_PORT[13] 2
ARB_RACK[14] 1
ARB_PORT[14] 2
ARB_RACK[15] 1
ARB_PORT[15] 2
ARB_RACK[16] 1
ARB_PORT[16] 2
ARB_RACK[17] 1
ARB_PORT[17] 2
ARB_RACK[18] 1
ARB_PORT[18] 2
ARB_RACK[19] 1
ARB_PORT[19] 2
ARB_RACK[20] 1
ARB_PORT[20] 2
ARB_RACK[21] 1
ARB_PORT[21] 2
ARB_RACK[22] 1
ARB_PORT[22] 2
ARB_RACK[23] 1
ARB_PORT[23] 2
ARB_RACK[24] 1
ARB_PORT[24] 2
ARB_RACK[25] 1
ARB_PORT[25] 2
ARB_RACK[26] 1
ARB_PORT[26] 2
ARB_RACK[27] 1
ARB_PORT[27] 2
ARB_RACK[28] 1
ARB_PORT[28] 2
ARB_RACK[29] 1
ARB_PORT[29] 2
ARB_RACK[30] 1
ARB_PORT[30] 2
ARB_RACK[31] 1
ARB_PORT[31] 2
ARB_RACK[32] 1
ARB_PORT[32] 2
ARB_RACK[33] 1
ARB_PORT[33] 2

# Status codes 0-3 summarized defined at end of this document (and in MCS0031)
# This will be set to 3 ("OK") for any ARX board-channels not identified
# *** ARB_STAT[arb#][ch#] goes here:

# ARB_GAIN[][] will be set to 67.0 for any boards/channels not identified
# *** ARB_GAIN[arb#][ch#] goes here:

# ----------------------------------------------
# --- Antenna # -> ARX board-channel mapping ---
# ----------------------------------------------
# Format (example) "ARB_ANT[2][3] 4" means antenna 4 is connected to ARX Board 2, channel 3.
# If not indicated otherwise, ARB_ANT[1][1] will be set to 1, ARB_ANT[1][2] will be set to 2, etc.
#   ... so best is to note only the exceptions below.
# Set ARB_ANT[][] to the corresponding negative value to indicated that only the input is connected.
# *** ARB_ANT[arb#][ch#] goes here:
ARB_ANT[1][1] 365
ARB_ANT[1][2] 366
ARB_ANT[1][3] 399
ARB_ANT[1][4] 400
ARB_ANT[1][5] 377
ARB_ANT[1][6] 378
ARB_ANT[1][7] 235
ARB_ANT[1][8] 236
ARB_ANT[1][9] 411
ARB_ANT[1][10] 412
ARB_ANT[1][11] 355
ARB_ANT[1][12] 356
ARB_ANT[1][13] 459
ARB_ANT[1][14] 460
ARB_ANT[1][15] 91
ARB_ANT[1][16] 92
ARB_ANT[2][1] 361
ARB_ANT[2][2] 362
ARB_ANT[2][3] 407
ARB_ANT[2][4] 408
ARB_ANT[2][5] 373
ARB_ANT[2][6] 374
ARB_ANT[2][7] 223
ARB_ANT[2][8] 224
ARB_ANT[2][9] 245
ARB_ANT[2][10] 246
ARB_ANT[2][11] 343
ARB_ANT[2][12] 344
ARB_ANT[2][13] 427
ARB_ANT[2][14] 428
ARB_ANT[2][15] 295
ARB_ANT[2][16] 296
ARB_ANT[3][1] 415
ARB_ANT[3][2] 416
ARB_ANT[3][3] 351
ARB_ANT[3][4] 352
ARB_ANT[3][5] 423
ARB_ANT[3][6] 424
ARB_ANT[3][7] 27
ARB_ANT[3][8] 28
ARB_ANT[3][9] 249
ARB_ANT[3][10] 250
ARB_ANT[3][11] 449
ARB_ANT[3][12] 450
ARB_ANT[3][13] 419
ARB_ANT[3][14] 420
ARB_ANT[3][15] 159
ARB_ANT[3][16] 160
ARB_ANT[4][1] 313
ARB_ANT[4][2] 314
ARB_ANT[4][3] 347
ARB_ANT[4][4] 348
ARB_ANT[4][5] 455
ARB_ANT[4][6] 456
ARB_ANT[4][7] 29
ARB_ANT[4][8] 30
ARB_ANT[4][9] 253
ARB_ANT[4][10] 254
ARB_ANT[4][11] 305
ARB_ANT[4][12] 306
ARB_ANT[4][13] 403
ARB_ANT[4][14] 404
ARB_ANT[4][15] 381
ARB_ANT[4][16] 382
ARB_ANT[5][1] 101
ARB_ANT[5][2] 102
ARB_ANT[5][3] 507
ARB_ANT[5][4] 508
ARB_ANT[5][5] 175
ARB_ANT[5][6] 176
ARB_ANT[5][7] 165
ARB_ANT[5][8] 166
ARB_ANT[5][9] 451
ARB_ANT[5][10] 452
ARB_ANT[5][11] 479
ARB_ANT[5][12] 480
ARB_ANT[5][13] 107
ARB_ANT[5][14] 108
ARB_ANT[5][15] 161
ARB_ANT[5][16] 162
ARB_ANT[6][1] 357
ARB_ANT[6][2] 358
ARB_ANT[6][3] 447
ARB_ANT[6][4] 448
ARB_ANT[6][5] 239
ARB_ANT[6][6] 240
ARB_ANT[6][7] 89
ARB_ANT[6][8] 90
ARB_ANT[6][9] 37
ARB_ANT[6][10] 38
ARB_ANT[6][11] 511
ARB_ANT[6][12] 512
ARB_ANT[6][13] 487
ARB_ANT[6][14] 488
ARB_ANT[6][15] 97
ARB_ANT[6][16] 98
ARB_ANT[7][1] 349
ARB_ANT[7][2] 350
ARB_ANT[7][3] 237
ARB_ANT[7][4] 238
ARB_ANT[7][5] 483
ARB_ANT[7][6] 484
ARB_ANT[7][7] 169
ARB_ANT[7][8] 170
ARB_ANT[7][9] 409
ARB_ANT[7][10] 410
ARB_ANT[7][11] 173
ARB_ANT[7][12] 174
ARB_ANT[7][13] 393
ARB_ANT[7][14] 394
ARB_ANT[7][15] 33
ARB_ANT[7][16] 34

# LEDA Outrigger #3
ARB_ANT[8][1] 517
ARB_ANT[8][2] 518

ARB_ANT[8][3] 241
ARB_ANT[8][4] 242
ARB_ANT[8][5] 397
ARB_ANT[8][6] 398
ARB_ANT[8][7] 31
ARB_ANT[8][8] 32
ARB_ANT[8][9] 345
ARB_ANT[8][10] 346
ARB_ANT[8][11] 301
ARB_ANT[8][12] 302
ARB_ANT[8][13] 443
ARB_ANT[8][14] 444
ARB_ANT[8][15] 299
ARB_ANT[8][16] 300

# LEDA Outrigger #5
ARB_ANT[9][1] 69
ARB_ANT[9][2] 70

ARB_ANT[9][3] 215
ARB_ANT[9][4] 216
ARB_ANT[9][5] 197
ARB_ANT[9][6] 198
ARB_ANT[9][7] 193
ARB_ANT[9][8] 194
ARB_ANT[9][9] 15
ARB_ANT[9][10] 16
ARB_ANT[9][11] 335
ARB_ANT[9][12] 336
ARB_ANT[9][13] 257
ARB_ANT[9][14] 258
ARB_ANT[9][15] 309
ARB_ANT[9][16] 310
ARB_ANT[10][1] 63
ARB_ANT[10][2] 64
ARB_ANT[10][3] 137
ARB_ANT[10][4] 138
ARB_ANT[10][5] 201
ARB_ANT[10][6] 202
ARB_ANT[10][7] 369
ARB_ANT[10][8] 370
ARB_ANT[10][9] 283
ARB_ANT[10][10] 284
ARB_ANT[10][11] 13
ARB_ANT[10][12] 14
ARB_ANT[10][13] 321
ARB_ANT[10][14] 322
ARB_ANT[10][15] 317
ARB_ANT[10][16] 318
ARB_ANT[11][1] 339
ARB_ANT[11][2] 340
ARB_ANT[11][3] 65
ARB_ANT[11][4] 66
ARB_ANT[11][5] 261
ARB_ANT[11][6] 262
ARB_ANT[11][7] 125
ARB_ANT[11][8] 126
ARB_ANT[11][9] 147
ARB_ANT[11][10] 148
ARB_ANT[11][11] 73
ARB_ANT[11][12] 74
ARB_ANT[11][13] 151
ARB_ANT[11][14] 152
ARB_ANT[11][15] 133
ARB_ANT[11][16] 134
ARB_ANT[12][1] 19
ARB_ANT[12][2] 20
ARB_ANT[12][3] 205
ARB_ANT[12][4] 206
ARB_ANT[12][5] 219
ARB_ANT[12][6] 220
ARB_ANT[12][7] 129
ARB_ANT[12][8] 130
ARB_ANT[12][9] 211
ARB_ANT[12][10] 212
ARB_ANT[12][11] 141
ARB_ANT[12][12] 142
ARB_ANT[12][13] 279
ARB_ANT[12][14] 280
ARB_ANT[12][15] 61
ARB_ANT[12][16] 62
ARB_ANT[13][1] 207
ARB_ANT[13][2] 208
ARB_ANT[13][3] 57
ARB_ANT[13][4] 58
ARB_ANT[13][5] 189
ARB_ANT[13][6] 190
ARB_ANT[13][7] 353
ARB_ANT[13][8] 354
ARB_ANT[13][9] 323
ARB_ANT[13][10] 324
ARB_ANT[13][11] 9
ARB_ANT[13][12] 10
ARB_ANT[13][13] 117
ARB_ANT[13][14] 118
ARB_ANT[13][15] 293
ARB_ANT[13][16] 294
ARB_ANT[14][1] 379
ARB_ANT[14][2] 380
ARB_ANT[14][3] 331
ARB_ANT[14][4] 332
ARB_ANT[14][5] 121
ARB_ANT[14][6] 122
ARB_ANT[14][7] 401
ARB_ANT[14][8] 402
ARB_ANT[14][9] 267
ARB_ANT[14][10] 268
ARB_ANT[14][11] 275
ARB_ANT[14][12] 276
ARB_ANT[14][13] 185
ARB_ANT[14][14] 186
ARB_ANT[14][15] 289
ARB_ANT[14][16] 290
ARB_ANT[15][1] 327
ARB_ANT[15][2] 328
ARB_ANT[15][3] 199
ARB_ANT[15][4] 200
ARB_ANT[15][5] 51
ARB_ANT[15][6] 52
ARB_ANT[15][7] 109
ARB_ANT[15][8] 110
ARB_ANT[15][9] 135
ARB_ANT[15][10] 136
ARB_ANT[15][11] 263
ARB_ANT[15][12] 264
ARB_ANT[15][13] 49
ARB_ANT[15][14] 50
ARB_ANT[15][15] 177
ARB_ANT[15][16] 178
ARB_ANT[16][1] 383
ARB_ANT[16][2] 384
ARB_ANT[16][3] 203
ARB_ANT[16][4] 204
ARB_ANT[16][5] 7
ARB_ANT[16][6] 8
ARB_ANT[16][7] 297
ARB_ANT[16][8] 298
ARB_ANT[16][9] 387
ARB_ANT[16][10] 388
ARB_ANT[16][11] 271
ARB_ANT[16][12] 272
ARB_ANT[16][13] 53
ARB_ANT[16][14] 54
ARB_ANT[16][15] 181
ARB_ANT[16][16] 182
ARB_ANT[17][1] 23
ARB_ANT[17][2] 24
ARB_ANT[17][3] 83
ARB_ANT[17][4] 84
ARB_ANT[17][5] 145
ARB_ANT[17][6] 146
ARB_ANT[17][7] 143
ARB_ANT[17][8] 144
ARB_ANT[17][9] 21
ARB_ANT[17][10] 22
ARB_ANT[17][11] 87
ARB_ANT[17][12] 88
ARB_ANT[17][13] 273
ARB_ANT[17][14] 274
ARB_ANT[17][15] 139
ARB_ANT[17][16] 140
ARB_ANT[18][1] 79
ARB_ANT[18][2] 80
ARB_ANT[18][3] 167
ARB_ANT[18][4] 168
ARB_ANT[18][5] 329
ARB_ANT[18][6] 330
ARB_ANT[18][7] 67
ARB_ANT[18][8] 68
ARB_ANT[18][9] 153
ARB_ANT[18][10] 154
ARB_ANT[18][11] 231
ARB_ANT[18][12] 232
ARB_ANT[18][13] 269
ARB_ANT[18][14] 270
ARB_ANT[18][15] 75
ARB_ANT[18][16] 76
ARB_ANT[19][1] 81
ARB_ANT[19][2] 82
ARB_ANT[19][3] 217
ARB_ANT[19][4] 218
ARB_ANT[19][5] 265
ARB_ANT[19][6] 266
ARB_ANT[19][7] 71
ARB_ANT[19][8] 72
ARB_ANT[19][9] 287
ARB_ANT[19][10] 288
ARB_ANT[19][11] 149
ARB_ANT[19][12] 150
ARB_ANT[19][13] 213
ARB_ANT[19][14] 214
ARB_ANT[19][15] 17
ARB_ANT[19][16] 18
ARB_ANT[20][1] 163
ARB_ANT[20][2] 164
ARB_ANT[20][3] 77
ARB_ANT[20][4] 78
ARB_ANT[20][5] 155
ARB_ANT[20][6] 156
ARB_ANT[20][7] 209
ARB_ANT[20][8] 210
ARB_ANT[20][9] 291
ARB_ANT[20][10] 292
ARB_ANT[20][11] 85
ARB_ANT[20][12] 86
ARB_ANT[20][13] 25
ARB_ANT[20][14] 26
ARB_ANT[20][15] 325
ARB_ANT[20][16] 326
ARB_ANT[21][1] 131
ARB_ANT[21][2] 132
ARB_ANT[21][3] 115
ARB_ANT[21][4] 116
ARB_ANT[21][5] 481
ARB_ANT[21][6] 482
ARB_ANT[21][7] 433
ARB_ANT[21][8] 434
ARB_ANT[21][9] 195
ARB_ANT[21][10] 196
ARB_ANT[21][11] 243
ARB_ANT[21][12] 244
ARB_ANT[21][13] 43
ARB_ANT[21][14] 44
ARB_ANT[21][15] 477
ARB_ANT[21][16] 478
ARB_ANT[22][1] 259
ARB_ANT[22][2] 260
ARB_ANT[22][3] 1
ARB_ANT[22][4] 2
ARB_ANT[22][5] 47
ARB_ANT[22][6] 48
ARB_ANT[22][7] 441
ARB_ANT[22][8] 442
ARB_ANT[22][9] 371
ARB_ANT[22][10] 372
ARB_ANT[22][11] 5
ARB_ANT[22][12] 6
ARB_ANT[22][13] 119
ARB_ANT[22][14] 120
ARB_ANT[22][15] 437
ARB_ANT[22][16] 438
ARB_ANT[23][1] 315
ARB_ANT[23][2] 316
ARB_ANT[23][3] 3
ARB_ANT[23][4] 4
ARB_ANT[23][5] 179
ARB_ANT[23][6] 180
ARB_ANT[23][7] 391
ARB_ANT[23][8] 392
ARB_ANT[23][9] 255
ARB_ANT[23][10] 256
ARB_ANT[23][11] 41
ARB_ANT[23][12] 42
ARB_ANT[23][13] 39
ARB_ANT[23][14] 40

# LEDA Outrigger #1
ARB_ANT[23][15] 513
ARB_ANT[23][16] 514

ARB_ANT[24][1] 319
ARB_ANT[24][2] 320
ARB_ANT[24][3] 113
ARB_ANT[24][4] 114
ARB_ANT[24][5] 111
ARB_ANT[24][6] 112
ARB_ANT[24][7] 485
ARB_ANT[24][8] 486
ARB_ANT[24][9] 59
ARB_ANT[24][10] 60
ARB_ANT[24][11] 45
ARB_ANT[24][12] 46
ARB_ANT[24][13] 183
ARB_ANT[24][14] 184
ARB_ANT[24][15] 445
ARB_ANT[24][16] 446
ARB_ANT[25][1] 285
ARB_ANT[25][2] 286
ARB_ANT[25][3] 389
ARB_ANT[25][4] 390
ARB_ANT[25][5] 495
ARB_ANT[25][6] 496
ARB_ANT[25][7] 95
ARB_ANT[25][8] 96
ARB_ANT[25][9] 221
ARB_ANT[25][10] 222
ARB_ANT[25][11] 337
ARB_ANT[25][12] 338
ARB_ANT[25][13] 499
ARB_ANT[25][14] 500
ARB_ANT[25][15] 227
ARB_ANT[25][16] 228
ARB_ANT[26][1] 341
ARB_ANT[26][2] 342
ARB_ANT[26][3] 333
ARB_ANT[26][4] 334
ARB_ANT[26][5] 105
ARB_ANT[26][6] 106
ARB_ANT[26][7] 475
ARB_ANT[26][8] 476
ARB_ANT[26][9] 225
ARB_ANT[26][10] 226
ARB_ANT[26][11] 431
ARB_ANT[26][12] 432
ARB_ANT[26][13] 171
ARB_ANT[26][14] 172
ARB_ANT[26][15] 467
ARB_ANT[26][16] 468
ARB_ANT[27][1] 157
ARB_ANT[27][2] 158
ARB_ANT[27][3] 277
ARB_ANT[27][4] 278
ARB_ANT[27][5] 103
ARB_ANT[27][6] 104
ARB_ANT[27][7] 463
ARB_ANT[27][8] 464
ARB_ANT[27][9] 233
ARB_ANT[27][10] 234
ARB_ANT[27][11] 435
ARB_ANT[27][12] 436
ARB_ANT[27][13] 99
ARB_ANT[27][14] 100
ARB_ANT[27][15] 471
ARB_ANT[27][16] 472
ARB_ANT[28][1] 229
ARB_ANT[28][2] 230
ARB_ANT[28][3] 439
ARB_ANT[28][4] 440
ARB_ANT[28][5] 35
ARB_ANT[28][6] 36
ARB_ANT[28][7] 503
ARB_ANT[28][8] 504
ARB_ANT[28][9] 93
ARB_ANT[28][10] 94
ARB_ANT[28][11] 281
ARB_ANT[28][12] 282
ARB_ANT[28][13] 385
ARB_ANT[28][14] 386
ARB_ANT[28][15] 491
ARB_ANT[28][16] 492
ARB_ANT[29][1] 413
ARB_ANT[29][2] 414
ARB_ANT[29][3] 429
ARB_ANT[29][4] 430
ARB_ANT[29][5] 509
ARB_ANT[29][6] 510
ARB_ANT[29][7] 127
ARB_ANT[29][8] 128
ARB_ANT[29][9] 303
ARB_ANT[29][10] 304
ARB_ANT[29][11] 425
ARB_ANT[29][12] 426
ARB_ANT[29][13] 505
ARB_ANT[29][14] 506
ARB_ANT[29][15] 11
ARB_ANT[29][16] 12
ARB_ANT[30][1] 363
ARB_ANT[30][2] 364
ARB_ANT[30][3] 501
ARB_ANT[30][4] 502
ARB_ANT[30][5] 465
ARB_ANT[30][6] 466
ARB_ANT[30][7] 191
ARB_ANT[30][8] 192
ARB_ANT[30][9] 461
ARB_ANT[30][10] 462
ARB_ANT[30][11] 473
ARB_ANT[30][12] 474
ARB_ANT[30][13] 493
ARB_ANT[30][14] 494
ARB_ANT[30][15] 251
ARB_ANT[30][16] 252
ARB_ANT[31][1] 457
ARB_ANT[31][2] 458
ARB_ANT[31][3] 307
ARB_ANT[31][4] 308
ARB_ANT[31][5] 469
ARB_ANT[31][6] 470
ARB_ANT[31][7] 55
ARB_ANT[31][8] 56
ARB_ANT[31][9] 453
ARB_ANT[31][10] 454
ARB_ANT[31][11] 359
ARB_ANT[31][12] 360
ARB_ANT[31][13] 497
ARB_ANT[31][14] 498
ARB_ANT[31][15] 187
ARB_ANT[31][16] 188
ARB_ANT[32][1] 417
ARB_ANT[32][2] 418
ARB_ANT[32][3] 311
ARB_ANT[32][4] 312
ARB_ANT[32][5] 421
ARB_ANT[32][6] 422
ARB_ANT[32][7] 247
ARB_ANT[32][8] 248
ARB_ANT[32][9] 489
ARB_ANT[32][10] 490
ARB_ANT[32][11] 367
ARB_ANT[32][12] 368
ARB_ANT[32][13] 375
ARB_ANT[32][14] 376
ARB_ANT[32][15] 123
ARB_ANT[32][16] 124

# LEDA Outrigger #2
ARB_ANT[33][1] 519
ARB_ANT[33][2] 520

# Stand #198
ARB_ANT[33][3] 395
ARB_ANT[33][4] 396

# Stand #203
ARB_ANT[33][5] 405
ARB_ANT[33][6] 406

# RTA antenna (LEDA Outrigger #4)
ARB_ANT[33][7] 515
ARB_ANT[33][8] 516

# ----------------------------------------------
# --- ASP input/output labeling ----------------
# ----------------------------------------------
# ARB_IN[][] will be set to "UNK" ("unknown") for any boards/channels not identified
# ARB_OUT[][] will be set to "UNK" ("unknown") for any boards/channels not identified
# *** ARB_IN[][] goes here:
# label = panel#_input#
# panel 1 is top, input 1 is upper left
ARB_IN[1][1] 4_1
ARB_IN[1][2] 4_2
ARB_IN[1][3] 4_3
ARB_IN[1][4] 4_4
ARB_IN[1][5] 4_5
ARB_IN[1][6] 4_6
ARB_IN[1][7] 4_7
ARB_IN[1][8] 4_8
ARB_IN[1][9] 4_9
ARB_IN[1][10] 4_10
ARB_IN[1][11] 4_11
ARB_IN[1][12] 4_12
ARB_IN[1][13] 4_13
ARB_IN[1][14] 4_14
ARB_IN[1][15] 4_15
ARB_IN[1][16] 4_16
ARB_IN[2][1] 4_17
ARB_IN[2][2] 4_18
ARB_IN[2][3] 4_19
ARB_IN[2][4] 4_20
ARB_IN[2][5] 4_21
ARB_IN[2][6] 4_22
ARB_IN[2][7] 4_23
ARB_IN[2][8] 4_24
ARB_IN[2][9] 4_25
ARB_IN[2][10] 4_26
ARB_IN[2][11] 4_27
ARB_IN[2][12] 4_28
ARB_IN[2][13] 4_29
ARB_IN[2][14] 4_30
ARB_IN[2][15] 4_31
ARB_IN[2][16] 4_32
ARB_IN[3][1] 4_33
ARB_IN[3][2] 4_34
ARB_IN[3][3] 4_35
ARB_IN[3][4] 4_36
ARB_IN[3][5] 4_37
ARB_IN[3][6] 4_38
ARB_IN[3][7] 4_39
ARB_IN[3][8] 4_40
ARB_IN[3][9] 4_41
ARB_IN[3][10] 4_42
ARB_IN[3][11] 4_43
ARB_IN[3][12] 4_44
ARB_IN[3][13] 4_45
ARB_IN[3][14] 4_46
ARB_IN[3][15] 4_47
ARB_IN[3][16] 4_48
ARB_IN[4][1] 4_49
ARB_IN[4][2] 4_50
ARB_IN[4][3] 4_51
ARB_IN[4][4] 4_52
ARB_IN[4][5] 4_53
ARB_IN[4][6] 4_54
ARB_IN[4][7] 4_55
ARB_IN[4][8] 4_56
ARB_IN[4][9] 4_57
ARB_IN[4][10] 4_58
ARB_IN[4][11] 4_59
ARB_IN[4][12] 4_60
ARB_IN[4][13] 4_61
ARB_IN[4][14] 4_62
ARB_IN[4][15] 4_63
ARB_IN[4][16] 4_64
ARB_IN[5][1] 4_65
ARB_IN[5][2] 4_66
ARB_IN[5][3] 4_67
ARB_IN[5][4] 4_68
ARB_IN[5][5] 4_69
ARB_IN[5][6] 4_70
ARB_IN[5][7] 4_71
ARB_IN[5][8] 4_72
ARB_IN[5][9] 4_73
ARB_IN[5][10] 4_74
ARB_IN[5][11] 4_75
ARB_IN[5][12] 4_76
ARB_IN[5][13] 4_77
ARB_IN[5][14] 4_78
ARB_IN[5][15] 4_79
ARB_IN[5][16] 4_80
ARB_IN[6][1] 4_81
ARB_IN[6][2] 4_82
ARB_IN[6][3] 4_83
ARB_IN[6][4] 4_84
ARB_IN[6][5] 4_85
ARB_IN[6][6] 4_86
ARB_IN[6][7] 4_87
ARB_IN[6][8] 4_88
ARB_IN[6][9] 4_89
ARB_IN[6][10] 4_90
ARB_IN[6][11] 4_91
ARB_IN[6][12] 4_92
ARB_IN[6][13] 4_93
ARB_IN[6][14] 4_94
ARB_IN[6][15] 4_95
ARB_IN[6][16] 4_96
ARB_IN[7][1] 4_97
ARB_IN[7][2] 4_98
ARB_IN[7][3] 4_99
ARB_IN[7][4] 4_100
ARB_IN[7][5] 4_101
ARB_IN[7][6] 4_102
ARB_IN[7][7] 4_103
ARB_IN[7][8] 4_104
ARB_IN[7][9] 4_105
ARB_IN[7][10] 4_106
ARB_IN[7][11] 4_107
ARB_IN[7][12] 4_108
ARB_IN[7][13] 4_109
ARB_IN[7][14] 4_110
ARB_IN[7][15] 4_111
ARB_IN[7][16] 4_112
ARB_IN[8][1] 4_113
ARB_IN[8][2] 4_114
ARB_IN[8][3] 4_115
ARB_IN[8][4] 4_116
ARB_IN[8][5] 4_117
ARB_IN[8][6] 4_118
ARB_IN[8][7] 4_119
ARB_IN[8][8] 4_120
ARB_IN[8][9] 4_121
ARB_IN[8][10] 4_122
ARB_IN[8][11] 4_123
ARB_IN[8][12] 4_124
ARB_IN[8][13] 4_125
ARB_IN[8][14] 4_126
ARB_IN[8][15] 4_127
ARB_IN[8][16] 4_128
ARB_IN[9][1] 3_1
ARB_IN[9][2] 3_2
ARB_IN[9][3] 3_3
ARB_IN[9][4] 3_4
ARB_IN[9][5] 3_5
ARB_IN[9][6] 3_6
ARB_IN[9][7] 3_7
ARB_IN[9][8] 3_8
ARB_IN[9][9] 3_9
ARB_IN[9][10] 3_10
ARB_IN[9][11] 3_11
ARB_IN[9][12] 3_12
ARB_IN[9][13] 3_13
ARB_IN[9][14] 3_14
ARB_IN[9][15] 3_15
ARB_IN[9][16] 3_16
ARB_IN[10][1] 3_17
ARB_IN[10][2] 3_18
ARB_IN[10][3] 3_19
ARB_IN[10][4] 3_20
ARB_IN[10][5] 3_21
ARB_IN[10][6] 3_22
ARB_IN[10][7] 3_23
ARB_IN[10][8] 3_24
ARB_IN[10][9] 3_25
ARB_IN[10][10] 3_26
ARB_IN[10][11] 3_27
ARB_IN[10][12] 3_28
ARB_IN[10][13] 3_29
ARB_IN[10][14] 3_30
ARB_IN[10][15] 3_31
ARB_IN[10][16] 3_32
ARB_IN[11][1] 3_33
ARB_IN[11][2] 3_34
ARB_IN[11][3] 3_35
ARB_IN[11][4] 3_36
ARB_IN[11][5] 3_37
ARB_IN[11][6] 3_38
ARB_IN[11][7] 3_39
ARB_IN[11][8] 3_40
ARB_IN[11][9] 3_41
ARB_IN[11][10] 3_42
ARB_IN[11][11] 3_43
ARB_IN[11][12] 3_44
ARB_IN[11][13] 3_45
ARB_IN[11][14] 3_46
ARB_IN[11][15] 3_47
ARB_IN[11][16] 3_48
ARB_IN[12][1] 3_49
ARB_IN[12][2] 3_50
ARB_IN[12][3] 3_51
ARB_IN[12][4] 3_52
ARB_IN[12][5] 3_53
ARB_IN[12][6] 3_54
ARB_IN[12][7] 3_55
ARB_IN[12][8] 3_56
ARB_IN[12][9] 3_57
ARB_IN[12][10] 3_58
ARB_IN[12][11] 3_59
ARB_IN[12][12] 3_60
ARB_IN[12][13] 3_61
ARB_IN[12][14] 3_62
ARB_IN[12][15] 3_63
ARB_IN[12][16] 3_64
ARB_IN[13][1] 3_65
ARB_IN[13][2] 3_66
ARB_IN[13][3] 3_67
ARB_IN[13][4] 3_68
ARB_IN[13][5] 3_69
ARB_IN[13][6] 3_70
ARB_IN[13][7] 3_71
ARB_IN[13][8] 3_72
ARB_IN[13][9] 3_73
ARB_IN[13][10] 3_74
ARB_IN[13][11] 3_75
ARB_IN[13][12] 3_76
ARB_IN[13][13] 3_77
ARB_IN[13][14] 3_78
ARB_IN[13][15] 3_79
ARB_IN[13][16] 3_80
ARB_IN[14][1] 3_81
ARB_IN[14][2] 3_82
ARB_IN[14][3] 3_83
ARB_IN[14][4] 3_84
ARB_IN[14][5] 3_85
ARB_IN[14][6] 3_86
ARB_IN[14][7] 3_87
ARB_IN[14][8] 3_88
ARB_IN[14][9] 3_89
ARB_IN[14][10] 3_90
ARB_IN[14][11] 3_91
ARB_IN[14][12] 3_92
ARB_IN[14][13] 3_93
ARB_IN[14][14] 3_94
ARB_IN[14][15] 3_95
ARB_IN[14][16] 3_96
ARB_IN[15][1] 3_97
ARB_IN[15][2] 3_98
ARB_IN[15][3] 3_99
ARB_IN[15][4] 3_100
ARB_IN[15][5] 3_101
ARB_IN[15][6] 3_102
ARB_IN[15][7] 3_103
